-0.63109,0.12027,0.011328,0.20313,-0.22283,-0.06759,-0.38486,0.070338,1
-0.63582,0.030149,0.37276,0.23626,-0.22225,-0.064561,-0.39311,-0.10796,1
-0.63474,0.64686,0.15419,0.24091,-0.21983,-0.064908,-0.41208,0.073283,1
-0.6308,-0.82676,0.15881,0.21843,-0.22408,-0.0651,-0.50032,-0.034412,1
-0.63604,1.1713,0.3472,0.25936,-0.22303,-0.066448,-0.50825,-0.0076162,1
-0.63075,-1.1433,-0.2114,0.17625,-0.23169,-0.066512,-0.56339,0.039113,1
-0.62472,1.0005,0.50703,0.2394,-0.22597,-0.064991,-0.49853,-0.082528,1
-0.64067,-0.73561,-0.35608,0.13579,-0.2367,-0.067513,-0.60169,0.097426,1
-0.59485,0.31645,0.45076,0.18905,-0.23281,-0.068521,-0.5239,-0.12736,1
-0.43962,0.092192,-0.15374,0.12962,-0.23269,-0.064247,-0.54032,0.12086,1
-0.63593,-0.46479,0.23535,0.15985,-0.22685,-0.054409,-0.51722,-0.098786,1
-0.39589,0.81853,0.11609,0.17166,-0.2231,-0.057149,-0.45688,0.080876,1
-0.53642,-1.0618,-0.15763,0.11177,-0.23417,-0.055467,-0.50921,0.02249,1
-0.48728,1.2497,0.43542,0.16853,-0.21599,-0.054524,-0.34008,-0.03468,1
-0.38159,-1.08,-0.31389,0.062227,-0.23124,-0.059299,-0.45356,0.084065,1
-0.53896,0.98792,0.53743,0.12847,-0.21662,-0.058073,-0.3535,-0.11069,1
-0.2667,-0.7418,-0.34303,0.025996,-0.22886,-0.060698,-0.47154,0.1589,1
-0.47077,0.1124,0.37589,0.087501,-0.22201,-0.060544,-0.41903,-0.12631,1
-0.31791,0.17808,-0.080838,0.041475,-0.22114,-0.059729,-0.44221,0.14321,1
-0.54006,-0.81535,0.094609,0.048187,-0.22952,-0.063797,-0.51171,-0.045535,1
-0.52661,0.99428,0.23134,0.1105,-0.21814,-0.060248,-0.46878,0.023804,1
-0.32078,-1.243,-0.11674,0.071155,-0.23085,-0.06243,-0.5776,0.012463,1
-0.57756,1.0923,0.41173,0.18508,-0.21759,-0.060954,-0.50908,-0.059042,1
-0.34974,-1.2422,-0.29757,0.099268,-0.23191,-0.063406,-0.61771,0.18568,1
-0.52559,0.77362,0.44179,0.18652,-0.21891,-0.05908,-0.49129,-0.13412,1
-0.41548,-0.40687,-0.24647,0.058958,-0.23367,-0.061006,-0.60461,0.20313,1
-0.28614,-0.11262,0.26728,0.10486,-0.22849,-0.059517,-0.54179,-0.10589,1
-0.46999,0.49743,0.037448,0.08086,-0.21515,-0.054787,-0.44969,0.13846,1
-0.39818,-0.94774,0.053393,0.044712,-0.21915,-0.050949,-0.46119,-0.0058395,1
-0.55573,1.1464,0.29287,0.063235,-0.21076,-0.053022,-0.33909,0.012803,1
-0.37668,-1.3,-0.20591,-0.047444,-0.20964,-0.037935,-0.4272,0.11991,1
-0.42243,1.1228,0.42425,0.044256,-0.18242,-0.019529,-0.30752,-0.10064,1
-0.52694,-1.1541,-0.30062,-0.066359,-0.20479,-0.030529,-0.40035,0.21169,1
-0.44937,0.40606,0.38552,0.051013,-0.1905,-0.025459,-0.3086,-0.14955,1
-0.44818,-0.36136,-0.24983,-0.01732,-0.19857,-0.029348,-0.37224,0.22544,1
-0.40781,-0.63778,0.13818,0.042245,-0.19886,-0.026865,-0.37903,-0.07491,1
-0.30669,0.65189,0.051941,0.053331,-0.18916,-0.026024,-0.35002,0.10358,1
-0.496,-1.2378,-0.12681,0.023099,-0.19866,-0.025742,-0.46311,0.042642,1
-0.31525,1.1475,0.32413,0.10996,-0.18423,-0.022815,-0.41399,-0.033633,1
-0.46039,-1.2804,-0.17992,0.015513,-0.19751,-0.027603,-0.5128,0.1324,1
-0.59636,1.0677,0.46023,0.11967,-0.18834,-0.027744,-0.41855,-0.13096,1
-0.27973,-0.99361,-0.33892,0.0072407,-0.20049,-0.030709,-0.54136,0.21831,1
-0.50774,0.20067,0.36407,0.095067,-0.19518,-0.031472,-0.48461,-0.16688,1
-0.41217,-0.26647,-0.18647,0.018217,-0.19591,-0.027994,-0.51747,0.28641,1
-0.411,-1.0715,0.067789,0.037692,-0.19978,-0.026865,-0.52177,-0.010123,1
-0.36586,0.85983,0.18009,0.072022,-0.18757,-0.02277,-0.427,0.089808,1
-0.36846,-1.3725,-0.11432,0.020748,-0.19871,-0.023919,-0.49363,0.0901,1
-0.56868,1.159,0.39642,0.12378,-0.18255,-0.019176,-0.35725,-0.073304,1
-0.20446,-1.2864,-0.28317,0.012141,-0.19873,-0.018522,-0.45422,0.21267,1
-0.53135,0.93631,0.47414,0.12254,-0.18439,-0.014139,-0.35217,-0.16421,1
-0.36604,-0.69841,-0.20927,0.017729,-0.19373,-0.017739,-0.39189,0.2565,1
-0.37752,-0.094483,0.35789,0.10525,-0.18904,-0.014691,-0.3207,-0.15418,1
-0.40466,0.20343,-0.064848,0.081631,-0.20288,-0.030972,-0.31578,0.19558,1
-0.29768,-0.93278,0.047283,0.094849,-0.22509,-0.049031,-0.36853,-0.035629,1
-0.47288,1.02,0.24922,0.14478,-0.20794,-0.040932,-0.33534,0.058145,1
-0.3186,-1.4088,-0.15768,0.070705,-0.22515,-0.048588,-0.45512,0.10865,1
-0.50384,1.0719,0.46798,0.17997,-0.20882,-0.043832,-0.37831,-0.082942,1
-0.39324,-1.3412,-0.2925,0.065972,-0.22423,-0.050654,-0.52523,0.23104,1
-0.4148,0.498,0.46316,0.18269,-0.21752,-0.049178,-0.4569,-0.1599,1
-0.47408,-0.54226,-0.21017,0.086011,-0.22334,-0.049724,-0.50691,0.24564,1
-0.37244,-0.4005,0.2868,0.13499,-0.22332,-0.051341,-0.50673,-0.11482,1
-0.51718,0.52209,0.059585,0.10168,-0.21956,-0.050699,-0.49815,0.15182,1
-0.33998,-0.97754,0.0020132,0.058264,-0.22804,-0.050353,-0.54228,0.014677,1
-0.49464,1.1767,0.34801,0.10936,-0.21367,-0.044911,-0.41136,0.0051856,1
-0.3652,-1.3252,-0.2306,0.013863,-0.2311,-0.048562,-0.47291,0.17083,1
-0.45294,1.2275,0.48829,0.14129,-0.21843,-0.047593,-0.35204,-0.13743,1
-0.39457,-1.3003,-0.33958,0.0038301,-0.23409,-0.050558,-0.45588,0.295,1
-0.4897,0.25757,0.42797,0.11796,-0.22637,-0.049185,-0.37535,-0.16121,1
-0.29584,-0.52289,-0.19847,0.032785,-0.23369,-0.05317,-0.41596,0.3273,1
-0.44298,-0.90812,0.18057,0.063319,-0.2375,-0.054466,-0.41969,-0.043539,1
-0.52683,0.68149,0.10703,0.079832,-0.22837,-0.052393,-0.37194,0.12468,1
-0.36427,-1.8168,-0.15002,0.027614,-0.24292,-0.052592,-0.5195,0.10266,1
-0.45862,1.1166,0.34223,0.1386,-0.22629,-0.055897,-0.41996,-0.039231,1
-0.50053,-1.8441,-0.42569,0.0011068,-0.23024,-0.043749,-0.59979,0.30201,1
-0.46034,0.88591,0.43975,0.12944,-0.19777,-0.024689,-0.47467,-0.16593,1
-0.43515,-1.3097,-0.35097,-0.019562,-0.22731,-0.035021,-0.67148,0.39376,1
-0.46878,-0.077336,0.31434,0.092948,-0.20965,-0.027012,-0.5823,-0.15844,1
-0.34163,-0.23362,-0.23853,0.034699,-0.21087,-0.028527,-0.61165,0.30335,1
-0.49316,-1.3262,-0.032574,0.052451,-0.21327,-0.026762,-0.64297,-0.030567,1
-0.43306,0.77974,0.052172,0.068387,-0.19261,-0.024118,-0.50147,0.11877,1
-0.4561,-2.2149,-0.39795,-0.028657,-0.20721,-0.023264,-0.61805,0.21459,1
-0.50249,1.1872,0.33667,0.079068,-0.18052,-0.018567,-0.40144,-0.088515,1
-0.43375,-2.1408,-0.57411,-0.079154,-0.20787,-0.021487,-0.601,0.42684,1
-0.50649,0.70337,0.41909,0.053094,-0.1835,-0.017733,-0.40669,-0.20665,1
-0.42664,-1.5855,-0.5755,-0.075705,-0.19283,-0.019401,-0.5036,0.44139,1
-0.5718,-0.74096,0.21913,-0.011456,-0.17693,-0.017052,-0.40229,-0.15856,1
-0.47775,-0.096024,-0.24726,-0.054779,-0.17842,-0.018984,-0.39208,0.31269,1
-0.45946,-1.9767,-0.21458,-0.058183,-0.18536,-0.022327,-0.44387,0.040159,1
-0.54948,0.93825,0.18027,0.032656,-0.1666,-0.021179,-0.33642,0.075035,1
-0.44524,-2.5984,-0.56816,-0.064285,-0.18893,-0.027795,-0.53111,0.32073,1
-0.4885,1.1479,0.43645,0.087289,-0.16183,-0.024554,-0.35261,-0.14571,1
-0.47268,-2.2799,-0.70735,-0.069044,-0.1806,-0.026319,-0.57141,0.45746,1
-0.58657,0.34867,0.4026,0.069029,-0.15626,-0.021384,-0.45198,-0.216,1
-0.43537,-1.1533,-0.55038,-0.034457,-0.16342,-0.02234,-0.57361,0.43414,1
-0.53664,-1.1017,0.087022,0.010754,-0.1541,-0.020633,-0.54169,-0.1082,1
-0.39787,0.21405,-0.13632,-0.019774,-0.14946,-0.022892,-0.50371,0.25445,1
-0.40364,-2.3055,-0.32021,-0.064477,-0.16763,-0.03678,-0.58478,0.12206,1
-0.51844,1.0321,0.24738,0.038848,-0.14204,-0.02836,-0.39588,0.013899,1
-0.48617,-2.6605,-0.6084,-0.094723,-0.16317,-0.031299,-0.53825,0.37425,1
-0.53426,0.80401,0.46791,0.04651,-0.13607,-0.027757,-0.30761,-0.16584,1
-0.3528,-1.6778,-0.51772,-0.081916,-0.15848,-0.033898,-0.42488,0.37169,1
-0.48195,0.074917,0.38887,0.043838,-0.14525,-0.031537,-0.25872,-0.18762,1
-0.51919,-0.37449,-0.23597,-0.0051427,-0.14841,-0.034399,-0.22685,0.31637,1
-0.42235,-0.88164,0.11878,0.063184,-0.14766,-0.032884,-0.19406,-0.081798,1
-0.47151,0.67377,0.11161,0.092871,-0.14484,-0.031736,-0.20473,0.15085,1
-0.46147,-1.7555,-0.23093,0.037049,-0.16511,-0.037017,-0.40137,0.11123,1
-0.46967,1.1239,0.44169,0.14323,-0.13606,-0.034816,-0.17145,-0.043125,1
-0.541,-1.8719,-0.38897,0.014833,-0.1486,-0.034553,-0.32796,0.25392,1
-0.35644,0.8338,0.52726,0.12914,-0.13366,-0.031671,-0.24788,-0.16533,1
-0.33723,-1.1601,-0.34598,0.002006,-0.14161,-0.031678,-0.39285,0.30965,1
-0.56582,-0.1271,0.39333,0.071007,-0.13364,-0.029008,-0.36517,-0.17691,1
-0.41925,-0.092576,-0.086067,-0.0068062,-0.13181,-0.028386,-0.43018,0.26786,1
-0.49822,-1.2041,0.071251,-0.0047958,-0.13437,-0.027436,-0.48641,-0.040229,1
-0.44419,0.82097,0.25049,0.05116,-0.12352,-0.023566,-0.40042,0.11286,1
-0.45551,-2.0987,-0.2937,-0.020776,-0.1375,-0.023348,-0.50296,0.16866,1
-0.51368,1.0987,0.50961,0.11732,-0.11904,-0.023656,-0.30257,-0.083331,1
-0.40082,-1.7572,-0.43195,0.030492,-0.13251,-0.02517,-0.42924,0.27154,1
-0.51628,0.65788,0.50322,0.19067,-0.1411,-0.04905,-0.26524,-0.1681,1
-0.46368,-0.8837,-0.30942,0.097938,-0.15755,-0.060544,-0.28665,0.27166,1
-0.54771,-0.48197,0.2883,0.15457,-0.1496,-0.054415,-0.21674,-0.18837,1
-0.48627,0.2032,-2.97E-05,0.10918,-0.15009,-0.058727,-0.17372,0.23657,1
-0.51221,-1.6232,-0.074394,0.077321,-0.16156,-0.058856,-0.23648,-0.024799,1
-0.47802,0.96569,0.30139,0.13802,-0.15138,-0.060788,-0.15847,0.061966,1
-0.47796,-1.9443,-0.39438,0.02859,-0.16851,-0.064574,-0.32576,0.11147,1
-0.51776,1.0323,0.49688,0.11451,-0.15552,-0.062937,-0.21671,-0.067195,1
-0.51528,-1.4763,-0.47493,-0.0027341,-0.16998,-0.066319,-0.35813,0.18794,1
-0.57467,0.23285,0.4462,0.11621,-0.16206,-0.06872,-0.27261,-0.14919,1
-0.4902,-0.47966,-0.30524,0.051861,-0.16675,-0.068983,-0.34399,0.20532,1
-0.55672,-0.88475,0.14297,0.084765,-0.16688,-0.070446,-0.35363,-0.14457,1
-0.50969,0.71576,0.041213,0.086897,-0.15622,-0.068251,-0.3147,0.093118,1
-0.49586,-1.3044,-0.17508,0.042162,-0.16579,-0.069182,-0.38256,-0.063934,1
-0.5067,1.117,0.33841,0.096904,-0.15406,-0.068469,-0.25474,-0.015794,1
-0.48199,-1.479,-0.55735,0.0061873,-0.16849,-0.069233,-0.37255,0.042934,1
-0.5758,0.9485,0.45285,0.086262,-0.14927,-0.063932,-0.20192,-0.11565,1
-0.48286,-0.98356,-0.4531,-0.018155,-0.15837,-0.06467,-0.29189,0.11729,1
-0.6106,-0.15884,0.30015,0.052008,-0.15269,-0.063008,-0.23655,-0.16637,1
-0.46871,-0.092865,-0.14548,0.0045495,-0.15245,-0.063457,-0.20841,0.19208,1
-0.56294,-0.91207,0.09486,0.024004,-0.16014,-0.065883,-0.22342,-0.077807,1
-0.59737,0.82366,0.055101,0.049298,-0.15658,-0.068752,-0.17764,0.087107,1
-0.49544,-1.7681,-0.35155,-0.023133,-0.16249,-0.068379,-0.26764,0.11527,1
-0.56891,0.93531,0.35151,0.07393,-0.15573,-0.067032,-0.22469,-0.075787,1
-0.40084,-1.4273,-0.42758,-0.030301,-0.1658,-0.068367,-0.32631,0.20658,1
-0.6463,0.74769,0.40169,0.088953,-0.15944,-0.067905,-0.24035,-0.15839,1
-0.54905,-0.78914,-0.32444,-0.016813,-0.16332,-0.067045,-0.31192,0.23323,1
-0.51967,-0.27026,0.27028,0.030408,-0.15859,-0.062925,-0.29401,-0.17066,1
-0.60977,0.28175,-0.21669,-0.019877,-0.15118,-0.059106,-0.26258,0.22654,1
-0.5219,-1.23,-0.15783,-0.044322,-0.15497,-0.057078,-0.27658,-0.0020915,1
-0.61182,0.92407,0.1294,-0.0039095,-0.14694,-0.05455,-0.21649,0.051014,1
-0.51174,-1.9273,-0.47699,-0.10152,-0.15687,-0.057207,-0.30513,0.17716,1
-0.56129,1.0237,0.37589,0.0035154,-0.15389,-0.060685,-0.24506,-0.10368,1
-0.5753,-1.7153,-0.61587,-0.085307,-0.16377,-0.063996,-0.34713,0.28315,1
-0.53164,-0.038682,0.35135,0.06416,-0.16006,-0.063945,-0.31062,-0.16915,1
-0.51542,-0.69254,-0.48102,0.010677,-0.16427,-0.065029,-0.35697,0.28634,1
-0.59712,-0.73742,0.10907,0.087739,-0.16647,-0.064465,-0.35393,-0.10436,1
-0.59656,0.42003,-0.098356,0.095999,-0.16449,-0.067282,-0.31074,0.16638,1
-0.5792,-1.4437,-0.24082,0.070519,-0.17349,-0.069445,-0.35346,0.066785,1
-0.59349,1.0447,0.24959,0.13061,-0.16695,-0.068694,-0.30654,-0.018447,1
-0.46942,-1.7391,-0.63614,0.01234,-0.17011,-0.067359,-0.36039,0.26558,1
-0.63213,1.0789,0.46935,0.10245,-0.1675,-0.066737,-0.30147,-0.16722,1
-0.48687,-1.4559,-0.70176,-0.022677,-0.17223,-0.065697,-0.32976,0.32481,1
-0.58282,-0.059952,0.3694,0.049953,-0.17349,-0.068251,-0.26381,-0.17939,1
-0.52932,-0.24662,-0.4843,-0.014616,-0.17188,-0.067879,-0.2675,0.28463,1
-0.53498,-0.91393,0.01914,-0.015651,-0.17335,-0.066993,-0.2866,-0.057484,1
-0.63475,0.6756,-0.086863,0.014743,-0.16806,-0.063117,-0.26358,0.112,1
-0.50493,-1.6696,-0.56974,-0.0097479,-0.17059,-0.061962,-0.30391,0.12756,1
-0.60193,1.094,0.36243,0.11777,-0.16337,-0.058971,-0.25809,-0.059626,1
-0.53424,-1.8101,-0.81431,0.063993,-0.16734,-0.059851,-0.32637,0.27845,1
-0.55985,0.68185,0.52533,0.18746,-0.16734,-0.060473,-0.31039,-0.15827,1
-0.55766,-1.1946,-0.74483,0.13387,-0.17104,-0.061943,-0.37896,0.32314,1
-0.55558,-0.25767,0.35106,0.20691,-0.1733,-0.061904,-0.38315,-0.14422,1
-0.5691,0.069053,-0.38252,0.17386,-0.17502,-0.063868,-0.37852,0.24078,1
-0.55037,-1.1877,-0.1442,0.15999,-0.17904,-0.063598,-0.39451,-0.0059369,1
-0.60921,0.82475,0.097416,0.1755,-0.1793,-0.066737,-0.37107,0.07506,1
-0.59844,-1.6926,-0.63865,0.078432,-0.18828,-0.069952,-0.42524,0.1867,1
-0.53202,1.153,0.46878,0.13487,-0.18749,-0.07368,-0.37685,-0.10818,1
-0.50263,-1.7421,-0.79195,0.036491,-0.19347,-0.076575,-0.41,0.31875,1
-0.53769,0.4468,0.49404,0.13188,-0.18977,-0.073924,-0.34518,-0.19587,1
-0.61803,-0.66377,-0.68523,0.05802,-0.18826,-0.071049,-0.35751,0.32618,1
-0.60087,-0.44407,0.20422,0.092434,-0.18847,-0.071088,-0.34753,-0.14296,1
-0.5549,0.38416,-0.33912,0.083917,-0.18547,-0.069849,-0.36901,0.21554,1
-0.52819,-1.2417,-0.39384,0.069061,-0.18872,-0.070273,-0.42648,0.034975,1
-0.59553,1.0385,0.1554,0.11224,-0.18344,-0.067789,-0.38093,0.021443,1
-0.61219,-1.8488,-0.81661,0.039638,-0.18774,-0.066775,-0.43082,0.22591,1
-0.62387,0.89822,0.47998,0.12163,-0.18554,-0.067096,-0.38857,-0.14152,1
-0.58402,-1.3752,-0.9286,0.035489,-0.18937,-0.066929,-0.44879,0.30109,1
-0.57386,0.35062,0.40623,0.11912,-0.18913,-0.066461,-0.42196,-0.16917,1
-0.60477,-0.50437,-0.71357,0.080198,-0.18746,-0.062591,-0.4345,0.28028,1
-0.63095,-0.93737,-0.015544,0.11233,-0.19066,-0.06501,-0.4294,-0.079462,1
-0.61269,0.50542,-0.18724,0.11976,-0.18873,-0.063393,-0.39708,0.14213,1
-0.59452,-1.846,-0.50666,0.081791,-0.19449,-0.064805,-0.41842,0.085184,1
-0.5999,1.0558,0.2895,0.12598,-0.19022,-0.065511,-0.37121,-0.036992,1
-0.63425,-1.7463,-0.89471,0.017203,-0.1973,-0.067038,-0.43672,0.24671,1
-0.56944,0.88372,0.4861,0.078329,-0.19645,-0.069111,-0.38567,-0.16387,1
-0.65617,-1.2767,-0.94047,-0.032581,-0.2,-0.069958,-0.3974,0.33102,1
-0.58029,-0.014555,0.29372,0.0085959,-0.19976,-0.069111,-0.34964,-0.1726,1
-0.62694,-0.1116,-0.60865,-0.035902,-0.20097,-0.068174,-0.35953,0.27758,1
-0.632,-1.0097,-0.18122,-0.026178,-0.20735,-0.069502,-0.38296,-0.045948,1
-0.58535,0.84347,-0.10538,0.0086216,-0.20069,-0.065665,-0.37299,0.11405,1
-0.65874,-1.627,-0.66303,-0.038677,-0.20962,-0.067308,-0.44325,0.14944,1
-0.59606,1.2009,0.32112,0.056035,-0.20597,-0.066891,-0.40187,-0.080386,1
-0.61887,-1.7558,-0.90724,-0.0075769,-0.211,-0.067532,-0.46338,0.3006,1
-0.6627,0.62065,0.42577,0.11837,-0.21016,-0.068238,-0.42931,-0.18246,1
-0.56824,-0.88752,-0.72048,0.047782,-0.21474,-0.069727,-0.48689,0.31401,1
-0.68399,-0.33858,0.20338,0.091471,-0.21545,-0.072179,-0.48879,-0.1413,1
-0.59446,0.11014,-0.128,0.042515,-0.21685,-0.074579,-0.50717,0.21086,1
-0.62697,-1.3037,-0.020734,0.024936,-0.22311,-0.075092,-0.53678,0.0085442,1
-0.66407,0.99227,0.22304,0.059163,-0.21785,-0.074643,-0.47773,0.030448,1
-0.57586,-1.7329,-0.36508,-0.024501,-0.22675,-0.075002,-0.53714,0.18144,1
-0.68144,1.1707,0.4365,0.05854,-0.21851,-0.07327,-0.43366,-0.11439,1
-0.60938,-1.3855,-0.50265,-0.044932,-0.22432,-0.069939,-0.48935,0.29668,1
-0.61918,0.49741,0.40727,0.053203,-0.22097,-0.068848,-0.42703,-0.17903,1
-0.6768,-0.62219,-0.41475,-0.0012568,-0.22481,-0.06872,-0.43975,0.28368,1
-0.57783,-0.58625,0.13227,0.059228,-0.22808,-0.067834,-0.41598,-0.10733,1
-0.68373,0.52015,-0.10186,0.067834,-0.22661,-0.069201,-0.39681,0.16998,1
-0.61052,-1.5404,-0.19448,0.02701,-0.23561,-0.070818,-0.44561,0.055954,1
-0.62516,1.0831,0.27484,0.082324,-0.22944,-0.070587,-0.39048,-0.0079082,1
-0.67131,-1.8272,-0.43507,-0.012876,-0.23789,-0.069759,-0.46934,0.22097,1
-0.59509,0.98298,0.50542,0.079222,-0.22258,-0.060486,-0.41397,-0.15632,1
-0.65883,-1.2529,-0.42739,-0.026422,-0.23259,-0.063733,-0.52284,0.32372,1
-0.64347,0.21549,0.47845,0.056903,-0.22847,-0.063297,-0.49732,-0.1781,1
-0.59696,-0.27406,-0.1939,0.0164,-0.22715,-0.061372,-0.52995,0.27996,1
-0.69015,-1.0401,0.17338,0.073917,-0.22881,-0.06003,-0.55439,-0.075543,1
-0.59427,0.67837,0.11996,0.11403,-0.22249,-0.059754,-0.52175,0.11906,1
-0.65626,-1.5964,-0.1997,0.070063,-0.23195,-0.060916,-0.56225,0.11906,1
-0.66244,1.2095,0.4149,0.16736,-0.22321,-0.058837,-0.4788,-0.059991,1
-0.57877,-1.702,-0.46324,0.09343,-0.23346,-0.059928,-0.55377,0.27667,1
-0.71733,0.71053,0.46743,0.19536,-0.22773,-0.059613,-0.4728,-0.17014,1
-0.56367,-1.1755,-0.48181,0.074527,-0.232,-0.061205,-0.5028,0.31099,1
-0.68686,-0.35206,0.30398,0.11256,-0.23389,-0.062122,-0.45987,-0.14235,1
-0.64003,0.14626,-0.2049,0.03265,-0.23158,-0.061179,-0.44462,0.21354,1
